client_id,birth_dt,reg_dttm,purchase_id,purchase_dt,purchase_amt
825011,01Jan1987,"05Feb2019 14:38:22,000",1260478541,18Mar2019,500
825014,10Oct1986,"05Feb2019 13:35:57,000",1201891859,11Feb2019,1000
825036,24Apr1974,"05Feb2019 10:59:51,000",,,
825038,14Aug1999,"05Feb2019 12:59:31,000",1210602905,15Feb2019,1000
825038,14Aug1999,"05Feb2019 12:59:31,000",1240813467,05Mar2019,500
825041,04Feb1983,"05Feb2019 11:15:17,000",,,
825048,02Dec1987,"05Feb2019 13:18:22,000",,,
825053,24Oct1987,"05Feb2019 12:10:03,000",,,
825054,18Nov1992,"05Feb2019 11:48:16,000",,,
825057,08Apr1995,"05Feb2019 12:10:58,000",,,
825058,18Dec1982,"05Feb2019 10:58:30,000",1225084284,24Feb2019,1500
825061,18Jul1986,"05Feb2019 14:29:48,000",1284022429,30Mar2019,1500
825064,17Nov1999,"05Feb2019 12:11:16,000",,,
825066,17Jun1997,"05Feb2019 15:01:21,000",,,
825067,31May1989,"05Feb2019 15:55:50,000",,,
825073,22Jan1993,"05Feb2019 14:43:20,000",,,
825078,23Dec1992,"05Feb2019 10:59:51,000",,,
825084,14Jun1970,"05Feb2019 14:39:50,000",1228909739,25Feb2019,4500
825084,14Jun1970,"05Feb2019 14:39:50,000",1243885537,08Mar2019,3000
825084,14Jun1970,"05Feb2019 14:39:50,000",1297631846,06Apr2019,3500
825085,28Mar1953,"05Feb2019 11:43:17,000",1242408169,05Mar2019,2500
825094,08Nov1996,"05Feb2019 12:09:59,000",1195386216,06Feb2019,2500
825098,04Jan1981,"05Feb2019 14:19:49,000",,,
825102,27Dec1971,"05Feb2019 14:43:27,000",,,
825106,22Sep1993,"05Feb2019 14:59:57,000",,,
825116,14Jul1990,"05Feb2019 14:34:49,000",,,
825130,21Jun1996,"05Feb2019 9:54:42,000",1209126648,13Feb2019,2500
825134,01Apr2000,"05Feb2019 11:28:18,000",1236210681,01Mar2019,5500
825153,13Aug1988,"05Feb2019 18:14:33,000",1278608465,27Mar2019,500
825163,01Oct1980,"05Feb2019 23:29:50,000",,,
825164,09Jun1971,"05Feb2019 23:31:11,000",1227619376,25Feb2019,6000
825165,12Jan1963,"05Feb2019 16:26:50,000",,,
825166,12Jul1993,"05Feb2019 18:39:50,000",1284977501,31Mar2019,1000
825168,17Jan2001,"05Feb2019 18:48:23,000",,,
825172,15Dec1999,"05Feb2019 17:57:32,000",1215238325,18Feb2019,4500
825172,15Dec1999,"05Feb2019 17:57:32,000",1251864537,12Mar2019,4000
825174,07Jun2000,"05Feb2019 18:11:28,000",,,
825178,07Jul1999,"05Feb2019 18:44:55,000",,,
825188,15Dec1988,"05Feb2019 16:33:13,000",,,
825191,16Jan1997,"05Feb2019 19:48:13,000",,,
825194,24Mar1995,"05Feb2019 16:33:14,000",,,
825199,07Oct1981,"05Feb2019 19:18:14,000",,,
825221,05Jun1991,"05Feb2019 16:48:17,000",,,
825224,18Sep1973,"06Feb2019 14:01:13,000",1196509653,06Feb2019,5500
825226,29Apr1996,"06Feb2019 10:57:11,000",1197038982,06Feb2019,2500
825227,30Mar1987,"06Feb2019 10:14:39,000",1232092336,27Feb2019,3500
825227,30Mar1987,"06Feb2019 10:14:39,000",1253126297,12Mar2019,2500
825228,11Jan1986,"06Feb2019 11:18:59,000",1277881669,26Mar2019,4000
825229,17Nov1974,"06Feb2019 15:33:48,000",1271933701,23Mar2019,5000
825230,26May1998,"06Feb2019 10:19:11,000",1204367747,11Feb2019,4000
825237,15Oct1976,"06Feb2019 9:59:00,000",,,
825241,08Jun1984,"06Feb2019 10:09:49,000",,,
825246,06Mar1974,"06Feb2019 10:17:50,000",,,
825250,31Jan1986,"06Feb2019 17:48:49,000",1222056828,21Feb2019,4500
825254,13Mar1999,"06Feb2019 18:54:49,000",,,
825267,26Aug1996,"06Feb2019 9:54:24,000",,,
825268,25Apr1987,"06Feb2019 13:59:17,000",1210766107,14Feb2019,2000
825272,06Oct1997,"06Feb2019 14:47:37,000",1236388912,01Mar2019,3500
825272,06Oct1997,"06Feb2019 14:47:37,000",1288322791,02Apr2019,1500
825273,06Apr1965,"06Feb2019 15:48:48,000",1230170958,26Feb2019,3000
825273,06Apr1965,"06Feb2019 15:48:48,000",1297949570,06Apr2019,4500
825279,18Feb2000,"06Feb2019 10:48:48,000",,,
825281,09Aug1974,"06Feb2019 14:33:50,000",,,
825282,13Jan1969,"06Feb2019 15:08:48,000",1260479449,18Mar2019,1000
825283,19Apr1983,"06Feb2019 15:33:46,000",,,
825284,25Aug1993,"06Feb2019 14:51:03,000",,,
825287,01Apr1995,"06Feb2019 9:57:50,000",1219793315,20Feb2019,3500
825291,02Oct1992,"06Feb2019 16:58:37,000",,,
825298,28Jun1975,"06Feb2019 16:33:48,000",,,
825300,12Mar2000,"06Feb2019 16:01:55,000",1233569864,27Feb2019,5000
825303,24May1994,"06Feb2019 10:44:48,000",,,
825306,23Nov1972,"06Feb2019 15:47:12,000",1203798451,11Feb2019,4500
825313,15Jan1997,"06Feb2019 11:45:27,000",,,
825319,21Jan1969,"06Feb2019 16:34:48,000",,,
825331,03Aug1975,"06Feb2019 15:40:52,000",1204706876,11Feb2019,4500
825332,20Dec1978,"06Feb2019 11:45:29,000",1206912596,12Feb2019,4500
825337,22Jan1975,"06Feb2019 16:58:53,000",,,
825343,09Mar1973,"06Feb2019 15:30:46,000",,,
825344,26May1972,"06Feb2019 15:34:45,000",,,
825345,24May1996,"06Feb2019 11:22:10,000",1230167773,27Feb2019,500
825345,24May1996,"06Feb2019 11:22:10,000",1270434576,21Mar2019,5000
825345,24May1996,"06Feb2019 11:22:10,000",1297615401,06Apr2019,3500
825353,17Mar1997,"06Feb2019 16:55:18,000",1195639587,07Feb2019,500
825356,13Jul1997,"06Feb2019 11:45:13,000",,,
825363,13Jul1997,"06Feb2019 15:08:47,000",1278540561,27Mar2019,500
825371,13Nov1993,"06Feb2019 9:03:16,000",1215529732,18Feb2019,3500
825371,13Nov1993,"06Feb2019 9:03:16,000",1237119058,02Mar2019,2000
825371,13Nov1993,"06Feb2019 9:03:16,000",1297368594,05Apr2019,2500
825401,28Dec1972,"06Feb2019 15:29:17,000",1217965150,19Feb2019,5000
825411,28Oct1969,"07Feb2019 9:23:51,000",,,
825419,21Feb1985,"07Feb2019 7:38:49,000",,,
825435,29May1980,"07Feb2019 11:46:10,000",1201427016,11Feb2019,500
825439,25Apr1997,"07Feb2019 17:41:29,000",,,
825441,28Jan1998,"07Feb2019 10:41:37,000",,,
825445,09Sep1970,"07Feb2019 13:26:03,000",,,
825452,07Sep1983,"07Feb2019 17:07:07,000",1227971801,25Feb2019,2500
825452,07Sep1983,"07Feb2019 17:07:07,000",1276542036,25Mar2019,4000
825456,14Apr1997,"07Feb2019 10:21:47,000",1220605532,21Feb2019,1500
825456,14Apr1997,"07Feb2019 10:21:47,000",1258444881,15Mar2019,2500
825457,17Nov1993,"07Feb2019 11:45:16,000",1283978801,29Mar2019,5000
825458,28Dec1996,"07Feb2019 11:21:25,000",,,
825464,12Nov1979,"07Feb2019 10:36:39,000",1240277404,04Mar2019,5500
825468,12Jan1982,"07Feb2019 9:43:53,000",1285450190,30Mar2019,5000
825469,28Jul1997,"07Feb2019 17:44:01,000",1223889910,22Feb2019,5000
825471,27Jan1993,"07Feb2019 10:52:23,000",,,
825473,29Jan1982,"07Feb2019 14:55:05,000",1233631667,27Feb2019,4500
825473,29Jan1982,"07Feb2019 14:55:05,000",1257401231,14Mar2019,3000
825474,21Apr1994,"07Feb2019 6:53:57,000",1269881450,22Mar2019,500
825474,21Apr1994,"07Feb2019 6:53:57,000",1296137799,05Apr2019,500
825475,24Feb1951,"07Feb2019 12:38:56,000",1270655980,21Mar2019,2500
825479,04Oct1991,"07Feb2019 13:33:46,000",1201189419,10Feb2019,3000
825480,27Jul1999,"07Feb2019 10:31:36,000",,,
825481,14Aug1999,"07Feb2019 11:52:41,000",,,
825482,22May1994,"07Feb2019 10:49:37,000",1205824134,12Feb2019,4500
825482,22May1994,"07Feb2019 10:49:37,000",1248130905,11Mar2019,500
825491,26Feb1976,"07Feb2019 10:30:55,000",1222731193,21Feb2019,3500
825491,26Feb1976,"07Feb2019 10:30:55,000",1268284463,20Mar2019,4500
825492,03May1997,"07Feb2019 13:19:24,000",1216058496,18Feb2019,4500
825492,03May1997,"07Feb2019 13:19:24,000",1263701186,18Mar2019,5000
825496,01Feb1975,"07Feb2019 10:53:25,000",,,
825503,07Dec1989,"07Feb2019 10:58:53,000",,,
825505,09Dec1995,"07Feb2019 13:29:59,000",,,
825511,13Mar1998,"07Feb2019 9:50:42,000",,,
825514,11Jul1988,"07Feb2019 10:39:20,000",1199072364,08Feb2019,1000
825515,28Apr1998,"07Feb2019 17:07:31,000",1224501627,22Feb2019,5000
825516,30Mar1992,"07Feb2019 9:13:51,000",1221770007,21Feb2019,4500
825516,30Mar1992,"07Feb2019 9:13:51,000",1277160941,27Mar2019,1500
825520,04Jun2000,"07Feb2019 11:01:32,000",1270912097,22Mar2019,3500
825521,11Jul1993,"07Feb2019 9:19:51,000",,,
825522,13Jul1982,"07Feb2019 8:53:50,000",1245413067,09Mar2019,1000
825525,10Feb1986,"07Feb2019 12:58:58,000",,,
825526,06Sep1974,"07Feb2019 14:53:49,000",1199190707,07Feb2019,4000
825527,07Aug1995,"07Feb2019 12:50:42,000",,,
825528,14Jun1988,"07Feb2019 12:05:33,000",,,
825533,05Nov1998,"07Feb2019 9:45:20,000",1282394616,28Mar2019,3000
825533,05Nov1998,"07Feb2019 9:45:20,000",1288582764,01Apr2019,3000
825536,04Sep1988,"07Feb2019 18:25:02,000",1207571030,13Feb2019,5000
825538,10Oct2000,"07Feb2019 12:22:15,000",1218893771,20Feb2019,1000
825538,10Oct2000,"07Feb2019 12:22:15,000",1268694750,21Mar2019,4000
825539,24Jun1985,"07Feb2019 10:38:52,000",1237661957,04Mar2019,500
825539,24Jun1985,"07Feb2019 10:38:52,000",1290051063,03Apr2019,1000
825563,03Sep1988,"08Feb2019 11:31:33,000",,,
825570,23Jan2001,"08Feb2019 15:58:10,000",1212780877,16Feb2019,3500
825572,11Jan1990,"08Feb2019 14:28:40,000",,,
825573,23Oct1989,"08Feb2019 16:43:42,000",,,
825575,23Apr1999,"08Feb2019 14:24:20,000",1228071131,25Feb2019,3000
825575,23Apr1999,"08Feb2019 14:24:20,000",1258520893,15Mar2019,3000
825582,08Apr1985,"08Feb2019 15:18:42,000",,,
825590,19May1999,"08Feb2019 12:55:11,000",,,
825596,06Jan1996,"08Feb2019 10:10:24,000",,,
825598,26Dec1970,"08Feb2019 10:16:54,000",1231947969,27Feb2019,3500
825601,15Jun1968,"08Feb2019 11:27:10,000",1220957708,20Feb2019,5500
825601,15Jun1968,"08Feb2019 11:27:10,000",1238505796,04Mar2019,500
825611,29May1999,"08Feb2019 15:01:50,000",1206586207,12Feb2019,4500
825611,29May1999,"08Feb2019 15:01:50,000",1267379023,20Mar2019,5000
825613,13Mar1997,"08Feb2019 8:49:00,000",1204384143,11Feb2019,4500
825613,13Mar1997,"08Feb2019 8:49:00,000",1245388627,06Mar2019,5000
825615,14Aug2000,"08Feb2019 12:26:51,000",,,
825625,18Jan1994,"08Feb2019 12:58:42,000",,,
825626,26Nov1996,"08Feb2019 18:02:20,000",1201831130,11Feb2019,500
825634,05Aug1998,"08Feb2019 12:17:06,000",1199833717,09Feb2019,1000
825642,29Jul2000,"08Feb2019 12:57:26,000",1239794540,04Mar2019,3500
825644,07Feb1997,"08Feb2019 14:55:28,000",1232459897,28Feb2019,2500
825644,07Feb1997,"08Feb2019 14:55:28,000",1236040157,01Mar2019,3500
825647,06Jun1999,"08Feb2019 8:52:32,000",,,
825650,08Feb1999,"08Feb2019 14:24:02,000",1209550451,15Feb2019,500
825652,28Nov1998,"08Feb2019 11:49:32,000",,,
825653,14Jun1989,"08Feb2019 11:49:28,000",1279297792,27Mar2019,3000
825657,02Apr1991,"08Feb2019 14:25:02,000",1245621105,07Mar2019,4000
825661,11Jan2001,"08Feb2019 12:22:35,000",1228443975,26Feb2019,1000
825672,17Jul1975,"08Feb2019 10:10:11,000",,,
825673,02Apr1998,"08Feb2019 21:13:41,000",,,
825682,19Jan2001,"08Feb2019 17:16:08,000",,,
825685,02Jul1999,"08Feb2019 13:14:13,000",1221868475,21Feb2019,3000
825688,22Jan1997,"08Feb2019 15:53:42,000",,,
825689,31May1986,"08Feb2019 16:35:25,000",1208059562,13Feb2019,4500
825691,17Jun2000,"08Feb2019 9:48:43,000",,,
825693,04Sep1986,"08Feb2019 12:10:26,000",,,
825695,11Dec1973,"08Feb2019 17:23:41,000",1280853810,27Mar2019,4500
825697,27Jan1961,"08Feb2019 13:03:45,000",1284364772,29Mar2019,4000
825705,21Mar1974,"08Feb2019 16:08:40,000",1233105868,27Feb2019,5000
825710,03Feb2000,"08Feb2019 15:00:50,000",1270271134,21Mar2019,5500
825715,28Jan2000,"08Feb2019 11:49:25,000",1203322540,12Feb2019,1500
825719,28Sep1998,"08Feb2019 12:27:46,000",1209528089,14Feb2019,4500
825722,16Oct1968,"08Feb2019 11:10:52,000",,,
825727,30Apr1987,"08Feb2019 10:23:44,000",1237014307,02Mar2019,5500
825743,01Dec1979,"08Feb2019 12:18:43,000",1266783883,20Mar2019,4500
825750,15Jan1984,"08Feb2019 15:03:43,000",1229993973,27Feb2019,500
825750,15Jan1984,"08Feb2019 15:03:43,000",1256735816,14Mar2019,2500
825792,08Oct1986,"09Feb2019 16:08:03,000",,,
825795,08Mar1974,"09Feb2019 12:48:43,000",1211496436,15Feb2019,4500
825801,06Mar1997,"09Feb2019 13:18:44,000",1247052593,09Mar2019,4000
825801,06Mar1997,"09Feb2019 13:18:44,000",1296336344,05Apr2019,3000
825813,12Apr1998,"09Feb2019 17:48:45,000",,,
825816,05Jul1995,"09Feb2019 10:58:43,000",1268593100,21Mar2019,5500
825817,02Feb1987,"09Feb2019 14:08:45,000",1276393543,26Mar2019,500
825824,26Feb1993,"09Feb2019 14:43:51,000",,,
825840,24Jan1966,"09Feb2019 9:43:49,000",1259111062,16Mar2019,5000
825840,24Jan1966,"09Feb2019 9:43:49,000",1286515912,01Apr2019,500
825841,16May1977,"09Feb2019 10:20:27,000",1279532129,28Mar2019,500
825853,16Apr2000,"09Feb2019 10:15:27,000",1222113758,21Feb2019,4000
825863,28Jul1971,"09Feb2019 21:25:28,000",1247280996,09Mar2019,5500
825864,21Nov1968,"10Feb2019 0:23:45,000",1255622296,13Mar2019,4500
825867,11May1966,"09Feb2019 21:30:27,000",,,
825868,14Nov1991,"09Feb2019 23:25:28,000",,,
825873,03Sep1990,"09Feb2019 22:43:44,000",1237358696,03Mar2019,4500
825874,17Apr1999,"10Feb2019 9:58:50,000",,,
825876,17May1984,"10Feb2019 7:48:46,000",1246343935,08Mar2019,4500
825891,09Mar1988,"10Feb2019 10:38:51,000",1215203879,19Feb2019,1500
825891,09Mar1988,"10Feb2019 10:38:51,000",1281626712,28Mar2019,2500
825900,26Aug1994,"10Feb2019 13:13:45,000",,,
825905,07Oct1993,"11Feb2019 18:38:50,000",1277292430,27Mar2019,500
825906,22Jan1966,"11Feb2019 15:53:49,000",1224093862,22Feb2019,5000
825906,22Jan1966,"11Feb2019 15:53:49,000",1280870425,27Mar2019,3500
825906,22Jan1966,"11Feb2019 15:53:49,000",1294544106,05Apr2019,1500
825909,23Jul1960,"11Feb2019 16:24:45,000",1280285762,27Mar2019,4000
825909,23Jul1960,"11Feb2019 16:24:45,000",1296961185,05Apr2019,4000
825914,01Mar1995,"11Feb2019 15:02:19,000",,,
825919,04Dec1983,"11Feb2019 11:48:42,000",,,
825924,25Apr1966,"11Feb2019 15:04:44,000",,,
825928,03Aug1999,"11Feb2019 16:26:40,000",1205313021,12Feb2019,3000
825928,03Aug1999,"11Feb2019 16:26:40,000",1268804405,22Mar2019,500
825930,06Aug1990,"11Feb2019 12:58:04,000",,,
825933,10Oct1977,"11Feb2019 17:10:35,000",,,
825940,10Mar1996,"11Feb2019 12:06:13,000",1215392045,18Feb2019,3000
825945,01Sep1991,"11Feb2019 11:00:32,000",,,
825946,27Feb2000,"11Feb2019 10:49:55,000",1274400248,25Mar2019,500
825946,27Feb2000,"11Feb2019 10:49:55,000",1286771492,01Apr2019,500
825949,16Oct1998,"11Feb2019 10:50:54,000",1210186380,14Feb2019,2000
825970,22Oct1999,"11Feb2019 21:56:51,000",1266715407,20Mar2019,4000
825972,18Jan1980,"11Feb2019 15:02:17,000",,,
825976,20Oct1996,"11Feb2019 16:23:24,000",1258731478,15Mar2019,4000
825982,21Apr1979,"11Feb2019 13:09:20,000",1210471775,14Feb2019,5000
825987,17Nov1988,"11Feb2019 21:55:43,000",,,
825990,30Mar1964,"11Feb2019 13:40:33,000",1259703047,16Mar2019,5000
825990,30Mar1964,"11Feb2019 13:40:33,000",1290774790,02Apr2019,4500
825991,10Apr1977,"11Feb2019 13:25:34,000",1222948665,21Feb2019,5500
825997,03May1986,"11Feb2019 21:10:34,000",1280749769,28Mar2019,1500
826001,13Aug1994,"11Feb2019 15:02:26,000",,,
826017,01May1995,"11Feb2019 20:13:50,000",,,
826018,22Feb1997,"11Feb2019 10:50:37,000",,,
826022,28Feb1996,"11Feb2019 17:53:57,000",,,
826027,14Apr1980,"11Feb2019 13:13:53,000",1296359297,05Apr2019,3000
826035,13Jan1980,"11Feb2019 13:33:52,000",1291490321,02Apr2019,4500
826037,17Oct1989,"11Feb2019 17:38:52,000",,,
826038,13Oct1962,"11Feb2019 14:48:50,000",,,
826045,11Oct1995,"11Feb2019 21:57:28,000",1252899884,12Mar2019,3500
826046,13May1975,"11Feb2019 17:55:05,000",,,
826047,24Aug1986,"11Feb2019 16:27:58,000",1241703507,05Mar2019,4500
826059,18Jun2000,"11Feb2019 13:19:00,000",,,
826061,28Mar1997,"11Feb2019 12:06:00,000",1205577001,12Feb2019,4500
826063,26Feb1999,"11Feb2019 21:58:01,000",1244488893,06Mar2019,5000
826068,29Mar1974,"11Feb2019 13:23:53,000",,,
826090,07Jul1963,"11Feb2019 13:18:55,000",1256804772,15Mar2019,500
826111,06May1986,"11Feb2019 11:49:42,000",,,
826112,16Aug1974,"11Feb2019 15:38:49,000",,,
826120,09Apr2000,"11Feb2019 16:38:52,000",1263460316,19Mar2019,500
826126,30Oct1987,"11Feb2019 10:49:02,000",1209100853,13Feb2019,4500
826129,23Jan1981,"11Feb2019 21:56:19,000",1266765591,20Mar2019,5500
826132,04Jul1989,"11Feb2019 13:18:53,000",,,
826135,08Dec1990,"11Feb2019 21:57:07,000",1299220954,07Apr2019,4000
826144,14Feb1998,"11Feb2019 14:22:15,000",1245994845,06Mar2019,3000
826147,01Dec1960,"11Feb2019 13:40:18,000",1205151489,12Feb2019,6000
826178,18Aug1969,"11Feb2019 16:23:09,000",1216004270,18Feb2019,4000
826178,18Aug1969,"11Feb2019 16:23:09,000",1265717224,20Mar2019,500
826185,18Jan1999,"11Feb2019 9:55:18,000",,,
826190,25Jun1981,"11Feb2019 8:26:56,000",,,
826193,14May1998,"11Feb2019 14:00:15,000",,,
826202,07Dec1987,"11Feb2019 10:50:15,000",,,
826224,18Sep1997,"11Feb2019 11:18:29,000",,,
826226,30Dec1999,"11Feb2019 21:55:59,000",,,
826231,30Aug1959,"11Feb2019 16:31:00,000",,,
826232,18Sep1998,"11Feb2019 15:15:29,000",,,
826236,28Jan1998,"11Feb2019 9:52:58,000",,,
826237,07May1989,"11Feb2019 13:23:05,000",,,
826240,08Aug1998,"11Feb2019 11:00:22,000",,,
826245,27Feb1989,"12Feb2019 17:28:53,000",,,
826247,05Nov1998,"12Feb2019 20:06:33,000",1264475045,20Mar2019,500
826247,05Nov1998,"12Feb2019 20:06:33,000",1290772536,02Apr2019,5000
826252,14Jul1974,"12Feb2019 10:48:17,000",,,
826253,25Dec1982,"12Feb2019 10:10:37,000",1273509708,25Mar2019,1000
826261,11Feb1996,"12Feb2019 13:41:03,000",,,
826264,28Dec1998,"12Feb2019 16:55:03,000",,,
826267,10Apr1995,"12Feb2019 19:59:38,000",1225540298,24Feb2019,2500
826268,03Dec2000,"12Feb2019 17:23:42,000",1220091573,20Feb2019,5000
826268,03Dec2000,"12Feb2019 17:23:42,000",1268400243,20Mar2019,4000
826273,22Feb1963,"12Feb2019 17:33:16,000",,,
826274,31Jan2000,"12Feb2019 9:48:52,000",1246178678,07Mar2019,4500
826280,22May1994,"12Feb2019 20:00:37,000",1220852979,21Feb2019,500
826280,22May1994,"12Feb2019 20:00:37,000",1279737834,27Mar2019,3500
826285,29Jun1958,"12Feb2019 16:35:36,000",,,
826292,25Feb2000,"12Feb2019 18:08:55,000",,,
826299,22Jul1992,"12Feb2019 13:28:51,000",1230735451,26Feb2019,4500
826300,04May1994,"12Feb2019 11:44:06,000",,,
826303,02Oct1996,"12Feb2019 14:04:47,000",,,
826322,18May1997,"12Feb2019 13:55:38,000",,,
826328,02Oct1987,"12Feb2019 12:48:13,000",1212229534,16Feb2019,4500
826328,02Oct1987,"12Feb2019 12:48:13,000",1266228845,19Mar2019,5500
826330,11Jan1967,"12Feb2019 19:03:57,000",1259260424,17Mar2019,1000
826330,11Jan1967,"12Feb2019 19:03:57,000",1291766999,03Apr2019,500
826334,06Jun1963,"12Feb2019 11:25:03,000",,,
826336,29Jun1999,"12Feb2019 15:42:42,000",,,
826353,22Sep1999,"12Feb2019 16:54:17,000",,,
826358,07Jan1977,"12Feb2019 19:13:19,000",1208080821,13Feb2019,3500
826358,07Jan1977,"12Feb2019 19:13:19,000",1267313743,20Mar2019,4500
826361,08Dec1973,"12Feb2019 9:15:34,000",1281772064,28Mar2019,4500
826363,25Feb1991,"12Feb2019 14:03:42,000",,,
826364,12May1987,"12Feb2019 19:55:06,000",,,
826384,31Aug1974,"12Feb2019 17:18:52,000",1246943565,09Mar2019,4000
826398,06May1984,"12Feb2019 12:49:14,000",1222563592,22Feb2019,500
826398,06May1984,"12Feb2019 12:49:14,000",1243677341,06Mar2019,2000
826401,26Apr1995,"12Feb2019 16:43:02,000",1209088968,14Feb2019,3000
826403,26Jun1976,"12Feb2019 16:25:37,000",1227880756,25Feb2019,5000
826405,09May1992,"12Feb2019 19:57:36,000",1232375857,27Feb2019,4500
826414,11May1989,"12Feb2019 17:07:22,000",1207362339,13Feb2019,4000
826418,09Jul1995,"12Feb2019 19:58:35,000",,,
826438,28Aug1996,"12Feb2019 11:07:32,000",,,
826442,21Sep1994,"12Feb2019 19:54:09,000",1208304949,14Feb2019,2500
826445,10Oct1995,"12Feb2019 10:03:55,000",,,
826447,08Mar1992,"12Feb2019 14:05:48,000",1209129747,14Feb2019,1000
826447,08Mar1992,"12Feb2019 14:05:48,000",1269957459,21Mar2019,4000
826447,08Mar1992,"12Feb2019 14:05:48,000",1296691098,05Apr2019,5000
826452,15Feb1999,"12Feb2019 23:25:36,000",,,
826457,11Jan2001,"12Feb2019 20:44:20,000",,,
826464,15Dec1998,"13Feb2019 19:20:39,000",1231337425,27Feb2019,500
826472,01Jun1982,"13Feb2019 10:08:41,000",,,
826473,11Jan1990,"13Feb2019 11:12:29,000",1208927684,13Feb2019,3500
826473,11Jan1990,"13Feb2019 11:12:29,000",1246026158,07Mar2019,6000
826475,19Jun1996,"13Feb2019 11:33:26,000",,,
826479,07Apr1963,"13Feb2019 12:55:59,000",,,
826484,22Jun1978,"13Feb2019 8:50:59,000",,,
826486,14Nov2000,"13Feb2019 9:48:51,000",1208071456,13Feb2019,5000
826490,12Aug1996,"13Feb2019 13:29:41,000",1243843133,07Mar2019,500
826492,06Jun1998,"13Feb2019 10:52:04,000",,,
826493,29Dec1976,"13Feb2019 10:57:31,000",1229045235,25Feb2019,3500
826497,08Jan1997,"13Feb2019 16:17:52,000",,,
826505,01Dec1999,"13Feb2019 11:28:22,000",,,
826513,13Oct1997,"13Feb2019 17:15:34,000",1231231835,26Feb2019,5500
826513,13Oct1997,"13Feb2019 17:15:34,000",1258202325,15Mar2019,3000
826516,22Jul1971,"13Feb2019 8:35:39,000",1253088101,12Mar2019,3000
826517,28Dec1979,"13Feb2019 14:18:53,000",,,
826527,18Oct1957,"13Feb2019 14:30:40,000",1270388522,21Mar2019,4500
826535,22Nov1997,"13Feb2019 11:40:02,000",,,
826557,08Mar1997,"13Feb2019 21:42:26,000",,,
826559,22Aug1995,"13Feb2019 13:36:52,000",1207913904,13Feb2019,5500
826564,09Oct1992,"13Feb2019 10:30:43,000",1228253018,26Feb2019,500
826567,22May1994,"13Feb2019 12:00:43,000",,,
826568,23Nov1995,"13Feb2019 15:20:50,000",,,
826592,24Jan1995,"13Feb2019 14:10:43,000",1209505069,14Feb2019,2500
826605,21Nov1994,"13Feb2019 9:42:59,000",1234849452,28Feb2019,4000
826605,21Nov1994,"13Feb2019 9:42:59,000",1264741054,19Mar2019,3000
826606,04Oct1977,"13Feb2019 11:45:58,000",,,
826614,27May1993,"13Feb2019 14:38:14,000",1229847283,26Feb2019,4500
826614,27May1993,"13Feb2019 14:38:14,000",1287347192,31Mar2019,4000
826615,28Sep1988,"13Feb2019 13:47:09,000",1241844141,05Mar2019,4500
826621,07Dec1990,"13Feb2019 11:02:39,000",1208874401,14Feb2019,1500
826627,11Jun1996,"13Feb2019 15:27:35,000",1223102022,21Feb2019,2500
826630,03Jun1987,"13Feb2019 15:55:41,000",1249676409,12Mar2019,500
826634,29May1989,"13Feb2019 13:48:13,000",,,
826643,20Apr1994,"13Feb2019 9:44:09,000",1211653066,15Feb2019,3000
826651,15May1985,"13Feb2019 11:05:04,000",,,
826668,26Jul2000,"13Feb2019 16:19:56,000",,,
826706,19Oct1998,"13Feb2019 11:30:59,000",1215697949,19Feb2019,500
826706,19Oct1998,"13Feb2019 11:30:59,000",1264788499,19Mar2019,3000
826708,16Jan1996,"13Feb2019 11:08:41,000",,,
826711,18Apr1987,"13Feb2019 9:17:42,000",1218783980,19Feb2019,5000
826715,01Jan1967,"13Feb2019 12:55:44,000",1286134410,01Apr2019,500
826731,30Jun1991,"13Feb2019 21:25:39,000",,,
826753,04Aug1969,"14Feb2019 0:50:40,000",,,
826755,08Jan1999,"14Feb2019 11:55:01,000",,,
826757,21Feb1998,"14Feb2019 17:32:18,000",,,
826760,28Dec1999,"14Feb2019 10:24:22,000",,,
826767,24Jul1996,"14Feb2019 11:55:11,000",1227858480,25Feb2019,4500
826767,24Jul1996,"14Feb2019 11:55:11,000",1283436709,28Mar2019,2500
826767,24Jul1996,"14Feb2019 11:55:11,000",1293524610,03Apr2019,5500
826768,29Jun1991,"14Feb2019 10:30:39,000",1269698449,21Mar2019,4500
826768,29Jun1991,"14Feb2019 10:30:39,000",1288606577,02Apr2019,500
826769,20Aug1997,"14Feb2019 13:39:49,000",,,
826776,18Apr1997,"14Feb2019 21:13:47,000",,,
826786,27Jul2000,"14Feb2019 10:55:52,000",1222728106,21Feb2019,6000
826790,09Aug2000,"14Feb2019 10:30:56,000",1227637395,26Feb2019,500
826790,09Aug2000,"14Feb2019 10:30:56,000",1255007352,13Mar2019,3500
826793,12Aug1999,"14Feb2019 10:30:21,000",1214202875,18Feb2019,500
826822,15Oct1999,"14Feb2019 12:30:05,000",,,
826829,28Nov1991,"14Feb2019 17:10:43,000",1244869979,08Mar2019,2000
826831,13Jan1982,"14Feb2019 16:35:22,000",1250689742,12Mar2019,500
826837,18Apr1989,"14Feb2019 21:12:53,000",,,
826849,30Aug1999,"14Feb2019 10:31:36,000",1213630501,18Feb2019,500
826866,23Dec1993,"14Feb2019 11:54:59,000",1230663233,26Feb2019,2000
826866,23Dec1993,"14Feb2019 11:54:59,000",1242490323,06Mar2019,500
